"fdc_id","food_code","wweia_category_code","start_date","end_date"
"340883","58106233","3602","2013-01-01","2014-12-31"
"340884","58106235","3602","2013-01-01","2014-12-31"
"340885","58106236","3602","2013-01-01","2014-12-31"
"340886","58106240","3602","2013-01-01","2014-12-31"
"340887","58106250","3602","2013-01-01","2014-12-31"
"340888","58106255","3602","2013-01-01","2014-12-31"
"340889","58106260","3602","2013-01-01","2014-12-31"
"340890","58106300","3602","2013-01-01","2014-12-31"
"340891","58106305","3602","2013-01-01","2014-12-31"
"340892","58106310","3602","2013-01-01","2014-12-31"
"340893","58106320","3602","2013-01-01","2014-12-31"
"340894","58106325","3602","2013-01-01","2014-12-31"
"340895","58106330","3602","2013-01-01","2014-12-31"
"340896","58106340","3602","2013-01-01","2014-12-31"
"340897","58106345","3602","2013-01-01","2014-12-31"
"340898","58106347","3602","2013-01-01","2014-12-31"
"340899","58106350","3602","2013-01-01","2014-12-31"
"340900","58106357","3602","2013-01-01","2014-12-31"
"340901","58106358","3602","2013-01-01","2014-12-31"
"340902","58106359","3602","2013-01-01","2014-12-31"
"340903","58106360","3602","2013-01-01","2014-12-31"
"340904","58106500","3602","2013-01-01","2014-12-31"
"340905","58106505","3602","2013-01-01","2014-12-31"
"340906","58106540","3602","2013-01-01","2014-12-31"
"340907","58106550","3602","2013-01-01","2014-12-31"
"340908","58106555","3602","2013-01-01","2014-12-31"
"340909","58106560","3602","2013-01-01","2014-12-31"
"340910","58106565","3602","2013-01-01","2014-12-31"
"340911","58106570","3602","2013-01-01","2014-12-31"
"340912","58106580","3602","2013-01-01","2014-12-31"
"340913","58106610","3602","2013-01-01","2014-12-31"
"340914","58106620","3602","2013-01-01","2014-12-31"
"340915","58106625","3602","2013-01-01","2014-12-31"
"340916","58106630","3602","2013-01-01","2014-12-31"
"340917","58106633","3602","2013-01-01","2014-12-31"
"340918","58106635","3602","2013-01-01","2014-12-31"
"340919","58106636","3602","2013-01-01","2014-12-31"
"340920","58106640","3602","2013-01-01","2014-12-31"
"340921","58106650","3602","2013-01-01","2014-12-31"
"340922","58106655","3602","2013-01-01","2014-12-31"
"340923","58106660","3602","2013-01-01","2014-12-31"
"340924","58106700","3602","2013-01-01","2014-12-31"
"340925","58106705","3602","2013-01-01","2014-12-31"
"340926","58106710","3602","2013-01-01","2014-12-31"
"340927","58106720","3602","2013-01-01","2014-12-31"
"340928","58106725","3602","2013-01-01","2014-12-31"
"340929","58106730","3602","2013-01-01","2014-12-31"
"340930","58106735","3602","2013-01-01","2014-12-31"
"340931","58106736","3602","2013-01-01","2014-12-31"
"340932","58106737","3602","2013-01-01","2014-12-31"
"340933","58106738","3602","2013-01-01","2014-12-31"
"340934","58106740","3602","2013-01-01","2014-12-31"
"340935","58106750","3602","2013-01-01","2014-12-31"
"340936","58106755","3602","2013-01-01","2014-12-31"
"340937","58106760","3602","2013-01-01","2014-12-31"
"340938","58106820","3602","2013-01-01","2014-12-31"
"340939","58106830","3602","2013-01-01","2014-12-31"
"340940","58107050","3602","2013-01-01","2014-12-31"
"340941","58107100","3602","2013-01-01","2014-12-31"
"340942","58107220","3602","2013-01-01","2014-12-31"
"340943","58107230","3602","2013-01-01","2014-12-31"
"340944","58108000","3602","2013-01-01","2014-12-31"
"340945","58108010","3602","2013-01-01","2014-12-31"
"340946","58108050","3602","2013-01-01","2014-12-31"
"340947","58110110","3406","2013-01-01","2014-12-31"
"340948","58110120","3406","2013-01-01","2014-12-31"
"340949","58110130","3406","2013-01-01","2014-12-31"
"340950","58110170","3406","2013-01-01","2014-12-31"
"340951","58110200","3406","2013-01-01","2014-12-31"
"340952","58111110","3406","2013-01-01","2014-12-31"
"340953","58111120","3406","2013-01-01","2014-12-31"
"340954","58111130","3406","2013-01-01","2014-12-31"
"340955","58111200","3406","2013-01-01","2014-12-31"
"340956","58112510","3406","2013-01-01","2014-12-31"
"340957","58115110","3506","2013-01-01","2014-12-31"
"340958","58115150","3506","2013-01-01","2014-12-31"
"340959","58115210","3502","2013-01-01","2014-12-31"
"340960","58116110","3208","2013-01-01","2014-12-31"
"340961","58116115","3208","2013-01-01","2014-12-31"
"340962","58116120","3208","2013-01-01","2014-12-31"
"340963","58116130","3208","2013-01-01","2014-12-31"
"340964","58116210","3208","2013-01-01","2014-12-31"
"340965","58116310","3208","2013-01-01","2014-12-31"
"340966","58117110","4402","2013-01-01","2014-12-31"
"340967","58117210","4402","2013-01-01","2014-12-31"
"340968","58117310","3002","2013-01-01","2014-12-31"
"340969","58117410","3006","2013-01-01","2014-12-31"
"340970","58117510","3002","2013-01-01","2014-12-31"
"340971","58118110","5804","2013-01-01","2014-12-31"
"340972","58118210","5804","2013-01-01","2014-12-31"
"340973","58120110","3208","2013-01-01","2014-12-31"
"340974","58120120","3208","2013-01-01","2014-12-31"
"340975","58121510","3208","2013-01-01","2014-12-31"
"340976","58121610","3208","2013-01-01","2014-12-31"
"340977","58121620","3208","2013-01-01","2014-12-31"
"340978","58122210","3204","2013-01-01","2014-12-31"
"340979","58122220","3204","2013-01-01","2014-12-31"
"340980","58122250","3208","2013-01-01","2014-12-31"
"340981","58122310","3208","2013-01-01","2014-12-31"
"340982","58122320","3208","2013-01-01","2014-12-31"
"340983","58122330","3208","2013-01-01","2014-12-31"
"340984","58123110","3406","2013-01-01","2014-12-31"
"340985","58123120","5506","2013-01-01","2014-12-31"
"340986","58124210","5506","2013-01-01","2014-12-31"
"340987","58124220","3208","2013-01-01","2014-12-31"
"340988","58124230","3208","2013-01-01","2014-12-31"
"340989","58124250","3208","2013-01-01","2014-12-31"
"340990","58124500","3208","2013-01-01","2014-12-31"
"340991","58125110","3208","2013-01-01","2014-12-31"
"340992","58125120","3208","2013-01-01","2014-12-31"
"340993","58125180","3208","2013-01-01","2014-12-31"
"340994","58126000","3208","2013-01-01","2014-12-31"
"340995","58126110","3208","2013-01-01","2014-12-31"
"340996","58126120","3208","2013-01-01","2014-12-31"
"340997","58126130","3208","2013-01-01","2014-12-31"
"340998","58126140","3208","2013-01-01","2014-12-31"
"340999","58126150","3208","2013-01-01","2014-12-31"
"341000","58126160","3208","2013-01-01","2014-12-31"
"341001","58126170","3208","2013-01-01","2014-12-31"
"341002","58126180","3208","2013-01-01","2014-12-31"
"341003","58126270","3208","2013-01-01","2014-12-31"
"341004","58126280","3208","2013-01-01","2014-12-31"
"341005","58126290","3208","2013-01-01","2014-12-31"
"341006","58126300","3208","2013-01-01","2014-12-31"
"341007","58126310","3208","2013-01-01","2014-12-31"
"341008","58126400","3208","2013-01-01","2014-12-31"
"341009","58126410","3208","2013-01-01","2014-12-31"
"341010","58127110","3208","2013-01-01","2014-12-31"
"341011","58127150","3208","2013-01-01","2014-12-31"
"341012","58127200","3708","2013-01-01","2014-12-31"
"341013","58127210","3706","2013-01-01","2014-12-31"
"341014","58127220","3708","2013-01-01","2014-12-31"
"341015","58127270","3706","2013-01-01","2014-12-31"
"341016","58127290","3706","2013-01-01","2014-12-31"
"341017","58127310","3706","2013-01-01","2014-12-31"
"341018","58127330","3706","2013-01-01","2014-12-31"
"341019","58127350","3706","2013-01-01","2014-12-31"
"341020","58127500","3708","2013-01-01","2014-12-31"
"341021","58127510","3708","2013-01-01","2014-12-31"
"341022","58128000","3706","2013-01-01","2014-12-31"
"341023","58128110","3004","2013-01-01","2014-12-31"
"341024","58128120","3208","2013-01-01","2014-12-31"
"341025","58128210","3208","2013-01-01","2014-12-31"
"341026","58128220","3208","2013-01-01","2014-12-31"
"341027","58128250","3208","2013-01-01","2014-12-31"
"341028","58130011","3204","2013-01-01","2014-12-31"
"341029","58130013","3204","2013-01-01","2014-12-31"
"341030","58130014","3204","2013-01-01","2014-12-31"
"341031","58130015","3204","2013-01-01","2014-12-31"
"341032","58130016","3204","2013-01-01","2014-12-31"
"341033","58130020","3204","2013-01-01","2014-12-31"
"341034","58130140","3204","2013-01-01","2014-12-31"
"341035","58130150","3204","2013-01-01","2014-12-31"
"341036","58130310","3204","2013-01-01","2014-12-31"
"341037","58130320","3204","2013-01-01","2014-12-31"
"341038","58130610","3204","2013-01-01","2014-12-31"
"341039","58130810","3204","2013-01-01","2014-12-31"
"341040","58130910","3204","2013-01-01","2014-12-31"
"341041","58130950","3204","2013-01-01","2014-12-31"
"341042","58131100","3204","2013-01-01","2014-12-31"
"341043","58131110","3204","2013-01-01","2014-12-31"
"341044","58131120","3204","2013-01-01","2014-12-31"
"341045","58131310","3204","2013-01-01","2014-12-31"
"341046","58131320","3204","2013-01-01","2014-12-31"
"341047","58131323","3204","2013-01-01","2014-12-31"
"341048","58131330","3204","2013-01-01","2014-12-31"
"341049","58131510","3204","2013-01-01","2014-12-31"
"341050","58131520","3204","2013-01-01","2014-12-31"
"341051","58131523","3204","2013-01-01","2014-12-31"
"341052","58131530","3204","2013-01-01","2014-12-31"
"341053","58131535","3204","2013-01-01","2014-12-31"
"341054","58131590","3204","2013-01-01","2014-12-31"
"341055","58131600","3204","2013-01-01","2014-12-31"
"341056","58131610","3204","2013-01-01","2014-12-31"
"341057","58132110","3204","2013-01-01","2014-12-31"
"341058","58132113","3204","2013-01-01","2014-12-31"
"341059","58132310","3204","2013-01-01","2014-12-31"
"341060","58132313","3204","2013-01-01","2014-12-31"
"341061","58132340","3204","2013-01-01","2014-12-31"
"341062","58132350","3204","2013-01-01","2014-12-31"
"341063","58132360","3204","2013-01-01","2014-12-31"
"341064","58132450","3204","2013-01-01","2014-12-31"
"341065","58132460","3204","2013-01-01","2014-12-31"
"341066","58132710","3204","2013-01-01","2014-12-31"
"341067","58132713","3204","2013-01-01","2014-12-31"
"341068","58132800","3204","2013-01-01","2014-12-31"
"341069","58132810","3204","2013-01-01","2014-12-31"
"341070","58132820","3204","2013-01-01","2014-12-31"
"341071","58132910","3204","2013-01-01","2014-12-31"
"341072","58133110","3204","2013-01-01","2014-12-31"
"341073","58133120","3204","2013-01-01","2014-12-31"
"341074","58133130","3204","2013-01-01","2014-12-31"
"341075","58133140","3204","2013-01-01","2014-12-31"
"341076","58134110","3204","2013-01-01","2014-12-31"
"341077","58134120","3204","2013-01-01","2014-12-31"
"341078","58134130","3204","2013-01-01","2014-12-31"
"341079","58134160","3204","2013-01-01","2014-12-31"
"341080","58134210","3204","2013-01-01","2014-12-31"
"341081","58134310","3204","2013-01-01","2014-12-31"
"341082","58134610","3204","2013-01-01","2014-12-31"
"341083","58134613","3204","2013-01-01","2014-12-31"
"341084","58134620","3204","2013-01-01","2014-12-31"
"341085","58134623","3204","2013-01-01","2014-12-31"
"341086","58134630","3204","2013-01-01","2014-12-31"
"341087","58134640","3204","2013-01-01","2014-12-31"
"341088","58134650","3204","2013-01-01","2014-12-31"
"341089","58134660","3204","2013-01-01","2014-12-31"
"341090","58134680","3204","2013-01-01","2014-12-31"
"341091","58134710","3204","2013-01-01","2014-12-31"
"341092","58134720","3204","2013-01-01","2014-12-31"
"341093","58134810","3204","2013-01-01","2014-12-31"
"341094","58135110","3402","2013-01-01","2014-12-31"
"341095","58135120","3402","2013-01-01","2014-12-31"
"341096","58136110","3402","2013-01-01","2014-12-31"
"341097","58136120","3402","2013-01-01","2014-12-31"
"341098","58136130","3402","2013-01-01","2014-12-31"
"341099","58136140","3402","2013-01-01","2014-12-31"
"341100","58136150","3402","2013-01-01","2014-12-31"
"341101","58136160","3402","2013-01-01","2014-12-31"
"341102","58137210","3402","2013-01-01","2014-12-31"
"341103","58137220","3402","2013-01-01","2014-12-31"
"341104","58137230","3402","2013-01-01","2014-12-31"
"341105","58137240","3402","2013-01-01","2014-12-31"
"341106","58137250","3402","2013-01-01","2014-12-31"
"341107","58137300","3004","2013-01-01","2014-12-31"
"341108","58140110","3204","2013-01-01","2014-12-31"
"341109","58140310","3204","2013-01-01","2014-12-31"
"341110","58145110","3206","2013-01-01","2014-12-31"
"341111","58145111","3206","2013-01-01","2014-12-31"
"341112","58145112","3206","2013-01-01","2014-12-31"
"341113","58145113","3206","2013-01-01","2014-12-31"
"341114","58145117","3206","2013-01-01","2014-12-31"
"341115","58145119","3206","2013-01-01","2014-12-31"
"341116","58145120","3206","2013-01-01","2014-12-31"
"341117","58145135","3206","2013-01-01","2014-12-31"
"341118","58145136","3206","2013-01-01","2014-12-31"
"341119","58145140","3206","2013-01-01","2014-12-31"
"341120","58145160","3206","2013-01-01","2014-12-31"
"341121","58145170","3206","2013-01-01","2014-12-31"
"341122","58145190","3206","2013-01-01","2014-12-31"
"341123","58146100","3204","2013-01-01","2014-12-31"
"341124","58146110","3204","2013-01-01","2014-12-31"
"341125","58146120","3204","2013-01-01","2014-12-31"
"341126","58146130","3204","2013-01-01","2014-12-31"
"341127","58146150","3204","2013-01-01","2014-12-31"
"341128","58146160","3204","2013-01-01","2014-12-31"
"341129","58146200","3204","2013-01-01","2014-12-31"
"341130","58146300","3204","2013-01-01","2014-12-31"
"341131","58146310","3204","2013-01-01","2014-12-31"
"341132","58147100","3204","2013-01-01","2014-12-31"
"341133","58147110","3204","2013-01-01","2014-12-31"
"341134","58147310","3204","2013-01-01","2014-12-31"
"341135","58147330","3206","2013-01-01","2014-12-31"
"341136","58147340","3206","2013-01-01","2014-12-31"
"341137","58147350","3204","2013-01-01","2014-12-31"
"341138","58147510","3204","2013-01-01","2014-12-31"
"341139","58147520","3402","2013-01-01","2014-12-31"
"341140","58148110","3204","2013-01-01","2014-12-31"
"341141","58148111","3204","2013-01-01","2014-12-31"
"341142","58148112","3204","2013-01-01","2014-12-31"
"341143","58148113","3204","2013-01-01","2014-12-31"
"341144","58148114","3204","2013-01-01","2014-12-31"
"341145","58148115","3204","2013-01-01","2014-12-31"
"341146","58148116","3204","2013-01-01","2014-12-31"
"341147","58148117","3204","2013-01-01","2014-12-31"
"341148","58148118","3204","2013-01-01","2014-12-31"
"341149","58148120","3204","2013-01-01","2014-12-31"
"341150","58148130","3204","2013-01-01","2014-12-31"
"341151","58148140","3204","2013-01-01","2014-12-31"
"341152","58148150","3204","2013-01-01","2014-12-31"
"341153","58148160","3204","2013-01-01","2014-12-31"
"341154","58148170","3204","2013-01-01","2014-12-31"
"341155","58148180","3204","2013-01-01","2014-12-31"
"341156","58148550","3204","2013-01-01","2014-12-31"
"341157","58148600","3204","2013-01-01","2014-12-31"
"341158","58149110","3204","2013-01-01","2014-12-31"
"341159","58149160","5804","2013-01-01","2014-12-31"
"341160","58149210","3204","2013-01-01","2014-12-31"
"341161","58150100","3202","2013-01-01","2014-12-31"
"341162","58150110","3402","2013-01-01","2014-12-31"
"341163","58150310","3402","2013-01-01","2014-12-31"
"341164","58150320","3402","2013-01-01","2014-12-31"
"341165","58150330","3402","2013-01-01","2014-12-31"
"341166","58150340","3402","2013-01-01","2014-12-31"
"341167","58150510","3402","2013-01-01","2014-12-31"
"341168","58150520","3202","2013-01-01","2014-12-31"
"341169","58150530","3004","2013-01-01","2014-12-31"
"341170","58151100","3406","2013-01-01","2014-12-31"
"341171","58151170","3406","2013-01-01","2014-12-31"
"341172","58151180","3406","2013-01-01","2014-12-31"
"341173","58151190","3406","2013-01-01","2014-12-31"
"341174","58151200","3406","2013-01-01","2014-12-31"
"341175","58151210","3406","2013-01-01","2014-12-31"
"341176","58151220","3406","2013-01-01","2014-12-31"
"341177","58151230","3406","2013-01-01","2014-12-31"
"341178","58151400","3406","2013-01-01","2014-12-31"
"341179","58151410","3406","2013-01-01","2014-12-31"
"341180","58151420","3406","2013-01-01","2014-12-31"
"341181","58151430","3406","2013-01-01","2014-12-31"
"341182","58151440","3406","2013-01-01","2014-12-31"
"341183","58151450","3406","2013-01-01","2014-12-31"
"341184","58155110","3202","2013-01-01","2014-12-31"
"341185","58155210","3202","2013-01-01","2014-12-31"
"341186","58155310","3202","2013-01-01","2014-12-31"
"341187","58155320","3202","2013-01-01","2014-12-31"
"341188","58155410","3802","2013-01-01","2014-12-31"
"341189","58155510","3802","2013-01-01","2014-12-31"
"341190","58155610","3202","2013-01-01","2014-12-31"
"341191","58155810","3202","2013-01-01","2014-12-31"
"341192","58155910","3202","2013-01-01","2014-12-31"
"341193","58156110","3202","2013-01-01","2014-12-31"
"341194","58156210","3202","2013-01-01","2014-12-31"
"341195","58156310","3202","2013-01-01","2014-12-31"
