"fdc_id","brand_description","expiration_date","label_weight","location","acquisition_date","sales_type","sample_lot_nbr","sell_by_date","store_city","store_name","store_state","upc_code"
"333266","DEI FRATELLI DICE TOMATOES","2018-03-31","","IA","2016-10-10","","5259W1D8FS","","ESTHERVILLE","FAREWAY STORE","IA","70900502027"
"333267","DEI FRATELLI DICE TOMATOES","2018-03-31","","IA","2016-10-10","","5259W1D8FS","","ESTHERVILLE","FAREWAY STORE","IA","70900502027"
"333268","HEB DICED TOMATOES","2018-02-01","","TX1","2016-10-10","","BA14 0R5 267 2021","","HOUSTON","HEB","TX","41220251605"
"333269","HEB DICED TOMATOES","2018-02-01","","TX1","2016-10-10","","BA14 0R5 277 0808","","HOUSTON","HEB","TX","41220251605"
"333274","LAURA LYNN DICED TOMATOES","2018-02-28","","GA1","2016-10-10","","BA14 0R5 276 0732","","LOCUST GROVE","INGLES SUPERMARKET","GA","86854014516"
"333275","LAURA LYNN DICED TOMATOES","2018-02-28","","GA1","2016-10-10","","BA14 0R5 255 1429","","LOCUST GROVE","INGLES SUPERMARKET","GA","86854014516"
"333276","SHOP RITE DICED TOMATOES","2018-02-28","","NJ1","2016-10-10","","BA14 3B5 277 19:14","","NORTH BRUNSWICK","SAKER SHOPRITE","NJ","41190033003"
"333277","SHOP RITE DICED TOMATOES","2018-02-28","","NJ1","2016-10-10","","BA14 3B5 277 12:19","","NORTH BRUNSWICK","SAKER SHOPRITE","NJ","41190033003"
"333952","","2019-09-29","","NJ1","2017-01-09","","62735C2CLP","","NORTH BRUNSWICK","SAKER SHOPRITE","NJ","8662036"
"333953","","2019-09-29","","NJ1","2017-01-09","","62735C2CLP","","NORTH BRUNSWICK","SAKER SHOPRITE","NJ","8662036"
"333954","","2019-09-29","","NJ1","2017-01-09","","62735C2CLP","","NORTH BRUNSWICK","SAKER SHOPRITE","NJ","8662036"
"333955","","2019-09-29","","NJ1","2017-01-09","","62735C2CLP","","NORTH BRUNSWICK","SAKER SHOPRITE","NJ","8662036"
"333956","","2019-05-31","","GA1","2017-01-09","","61525BBCLP","","LOCUST GROVE","INGLES SUPERMARKET","GA","8662036"
"333957","","2019-05-31","","GA1","2017-01-09","","61525BBCLP","","LOCUST GROVE","INGLES SUPERMARKET","GA","8662036"
"333958","","2019-05-31","","GA1","2017-01-09","","61525BBCLP","","LOCUST GROVE","INGLES SUPERMARKET","GA","8662036"
"333959","","2019-05-31","","GA1","2017-01-09","","61525BBCLP","","LOCUST GROVE","INGLES SUPERMARKET","GA","8662036"
"333993","","2019-11-02","","NE1","2017-01-12","","60375BBCLP","","HASTINGS","WALMART SUPERCENTER","NE","8662036"
"333994","","2019-11-02","","NE1","2017-01-12","","60375BBCLP","","HASTINGS","WALMART SUPERCENTER","NE","8662036"
"333995","","2019-05-31","","NE1","2017-01-12","","TCZ5BSCAFB","","HASTINGS","WALMART SUPERCENTER","NE","8662036"
"333996","","2019-11-02","","NE1","2017-01-12","","60375BBCLP","","HASTINGS","WALMART SUPERCENTER","NE","8662036"
"333997","","2019-10-10","","NC1","2017-01-10","","TEA2BSCAEB","","ROANOKE RAPIDS","WALMART SUPERCENTER","NC","8662036"
"333998","","2019-10-10","","NC1","2017-01-10","","TEA2BSCAEB","","ROANOKE RAPIDS","WALMART SUPERCENTER","NC","8662036"
"333999","","2019-10-10","","NC1","2017-01-10","","TEA2BSCAEB","","ROANOKE RAPIDS","WALMART SUPERCENTER","NC","8662036"
"334000","","2019-10-10","","NC1","2017-01-10","","TEA2BSCAEB","","ROANOKE RAPIDS","WALMART SUPERCENTER","NC","8662036"
"334005","","2019-05-31","","IN1","2017-01-06","","61525BACLP","","NEWBURGH","SCHNUCK MARKET","IN","8662036"
"334006","","2019-05-31","","IN1","2017-01-06","","61525BACLP","","NEWBURGH","SCHNUCK MARKET","IN","8662036"
"334007","","2019-05-31","","IN1","2017-01-06","","61525BACLP","","NEWBURGH","SCHNUCK MARKET","IN","8662036"
"334008","","2019-05-31","","IN1","2017-01-06","","61525BACLP","","NEWBURGH","SCHNUCK MARKET","IN","8662036"
"334009","","2019-05-31","","IN1","2017-01-06","","61525BACLP","","NEWBURGH","SCHNUCK MARKET","IN","8662036"
"334010","","2019-05-31","","IN1","2017-01-06","","61525BACLP","","NEWBURGH","SCHNUCK MARKET","IN","8662036"
"334011","","2019-05-31","","IN1","2017-01-06","","61525BACLP","","NEWBURGH","SCHNUCK MARKET","IN","8662036"
"334012","","2019-05-31","","IN1","2017-01-06","","61525BACLP","","NEWBURGH","SCHNUCK MARKET","IN","8662036"
"334018","","2019-04-11","","PA1","2017-01-09","","61025C2CLP","","PITTSBURGH","SHOP N SAVE","PA","8662036"
"334019","","2018-03-30","","PA1","2017-01-09","","50895AACLP","","PITTSBURGH","SHOP N SAVE","PA","8662036"
"334020","","2018-04-11","","PA1","2017-01-09","","61025C2CLP","","PITTSBURGH","SHOP N SAVE","PA","8662036"
"334021","","2019-05-25","","PA1","2017-01-09","","61465AACLP","","PITTSBURGH","SHOP N SAVE","PA","8662036"
"334022","","2018-03-30","","PA1","2017-01-09","","50895AACLP","","PITTSBURGH","SHOP N SAVE","PA","8662036"
"334023","","2019-04-11","","PA1","2017-01-09","","61025C2CLP","","PITTSBURGH","SHOP N SAVE","PA","8662036"
"334024","","2018-03-30","","PA1","2017-01-09","","50895AACLP","","PITTSBURGH","SHOP N SAVE","PA","8662036"
"334025","","2019-05-25","","PA1","2017-01-09","","61465ACLP","","PITTSBURGH","SHOP N SAVE","PA","8662036"
"334030","","2019-05-25","","TX1","2017-01-08","","61465A5CLP","","HOUSTON","KROGER","TX","8662036"
"334031","","2019-05-25","","TX1","2017-01-08","","61465A5CLP","","HOUSTON","KROGER","TX","8662036"
"334032","","2019-05-25","","TX1","2017-01-08","","61465A5CLP","","HOUSTON","KROGER","TX","8662036"
"334033","","2019-05-25","","TX1","2017-01-08","","61465A5CLP","","HOUSTON","KROGER","TX","8662036"
"334034","","2019-05-25","","TX1","2017-01-08","","61465A5CLP","","HOUSTON","KROGER","TX","8662036"
"334035","","2019-05-25","","TX1","2017-01-08","","61465A5CLP","","HOUSTON","KROGER","TX","8662036"
"334036","","2019-05-25","","TX1","2017-01-08","","61465A5CLP","","HOUSTON","KROGER","TX","8662036"
"334037","","2019-05-25","","TX1","2017-01-08","","61465A5CLP","","HOUSTON","KROGER","TX","8662036"
"334042","","2019-08-02","","KY1","2017-01-09","","TA25B5CAEB","","HARRODSBURG","WALMART SUPERCENTER","KY","8662036"
"334043","","2019-08-02","","KY1","2017-01-09","","TA25B5CAEB","","HARRODSBURG","WALMART SUPERCENTER","KY","8662036"
"334044","","2019-08-02","","KY1","2017-01-09","","TA25B5CAEB","","HARRODSBURG","WALMART SUPERCENTER","KY","8662036"
"334045","","2019-08-02","","KY1","2017-01-09","","TA25B5CAEB","","HARRODSBURG","WALMART SUPERCENTER","KY","8662036"
"334046","","2019-05-09","","CA2","2016-12-31","","61305A4CLP","","BONITA","VONS MARKET","CA","8662036"
"334047","","2019-05-09","","CA2","2016-12-31","","61305A4CLP","","BONITA","VONS MARKET","CA","8662036"
"334048","","2019-05-09","","CA2","2016-12-31","","61305A4CLP","","BONITA","VONS MARKET","CA","8662036"
"334049","","2019-05-09","","CA2","2016-12-31","","61305A4CLP","","BONITA","VONS MARKET","CA","8662036"
"334055","","2019-07-21","","PA1","2017-01-09","","6MM2BSCAFB","","PITTSBURGH","SHOP N SAVE","PA","48000002457"
"334056","","2019-07-13","","PA1","2017-01-09","","6MD2ASCAEB","","PITTSBURGH","SHOP N SAVE","PA","48000002457"
"334057","","2019-07-21","","PA1","2017-01-09","","6MM2BSCAFB","","PITTSBURGH","SHOP N SAVE","PA","48000002457"
"334058","","2019-07-13","","PA1","2017-01-09","","6MD2ASCAEB","","PITTSBURGH","SHOP N SAVE","PA","48000002457"
"334059","","2019-07-13","","PA1","2017-01-09","","6MD2ASCAEB","","PITTSBURGH","SHOP N SAVE","PA","48000002457"
"334060","","2019-07-13","","PA1","2017-01-09","","6MD2ASCAEB","","PITTSBURGH","SHOP N SAVE","PA","48000002457"
"334061","","2019-07-13","","PA1","2017-01-09","","6MD2ASCAEB","","PITTSBURGH","SHOP N SAVE","PA","48000002457"
"334062","","2019-07-13","","PA1","2017-01-09","","6MD2ASCAEB","","PITTSBURGH","SHOP N SAVE","PA","48000002457"
"334067","","2019-09-15","","KY1","2017-01-09","","6KF4GSCAFB","","HARRODSBURG","WALMART SUPERCENTER","KY","48000002457"
"334068","","2019-09-15","","KY1","2017-01-09","","6KF4GSCAFB","","HARRODSBURG","WALMART SUPERCENTER","KY","48000002457"
"334069","","2019-09-15","","KY1","2017-01-09","","6KF4GSCAFB","","HARRODSBURG","WALMART SUPERCENTER","KY","48000002457"
"334070","","2019-09-15","","KY1","2017-01-09","","6KF4GSCAFB","","HARRODSBURG","WALMART SUPERCENTER","KY","48000002457"
"334071","","2019-05-25","","CA2","2016-12-31","","6146CBBCLP","","BONITA","VONS MARKET","CA","48000002457"
"334072","","2019-05-25","","CA2","2016-12-31","","6146CBBCLP","","BONITA","VONS MARKET","CA","48000002457"
"334073","","2019-05-25","","CA2","2016-12-31","","6146CBBCLP","","BONITA","VONS MARKET","CA","48000002457"
"334074","","2019-05-25","","CA2","2016-12-31","","6146CBBCLP","","BONITA","VONS MARKET","CA","48000002457"
"334080","","2019-04-14","","IA","2017-01-07","","6105CBCCLP","","ESTHERVILLE","FAREWAY STORE","IA","48000002457"
"334081","","2019-04-14","","IA","2017-01-07","","6105CBCCLP","","ESTHERVILLE","FAREWAY STORE","IA","48000002457"
"334082","","2019-04-14","","IA","2017-01-07","","6105CBCCLP","","ESTHERVILLE","FAREWAY STORE","IA","48000002457"
"334083","","2019-04-14","","IA","2017-01-07","","6105CBCCLP","","ESTHERVILLE","FAREWAY STORE","IA","48000002457"
"334084","","2019-02-22","","TX1","2017-01-08","","6053CA2CLP","","HOUSTON","HEB ","TX","48000002457"
"334085","","2019-02-22","","TX1","2017-01-08","","6053CA2CLP","","HOUSTON","HEB ","TX","48000002457"
"334086","","2019-02-22","","TX1","2017-01-08","","6053CA2CLP","","HOUSTON","HEB ","TX","48000002457"
"334087","","2019-02-22","","TX1","2017-01-08","","6053CA2CLP","","HOUSTON","HEB ","TX","48000002457"
"334092","","2019-09-15","","NE1","2017-01-12","","6KFCZSCAFB","","HASTINGS","WALMART SUPERCENTER","NE","48000002457"
"334093","","2019-09-15","","NE1","2017-01-12","","6KFCZSCAFB","","HASTINGS","WALMART SUPERCENTER","NE","48000002457"
"334094","","2019-09-15","","NE1","2017-01-12","","6KFCZSCAFB","","HASTINGS","WALMART SUPERCENTER","NE","48000002457"
"334095","","2019-09-15","","NE1","2017-01-12","","6KFCZSCAFB","","HASTINGS","WALMART SUPERCENTER","NE","48000002457"
"334096","","2019-08-31","","NC1","2017-01-10","","6AZ4BSCAFB","","ROANOKE RAPIDS","FOOD LION","NC","48000002457"
"334097","","2019-08-31","","NC1","2017-01-10","","6AZ4BSCAFB","","ROANOKE RAPIDS","FOOD LION","NC","48000002457"
"334098","","2019-08-31","","NC1","2017-01-10","","6AZ4BSCAFB","","ROANOKE RAPIDS","FOOD LION","NC","48000002457"
"334099","","2019-08-31","","NC1","2017-01-10","","6AZ4BSCAFB","","ROANOKE RAPIDS","FOOD LION","NC","48000002457"
"334104","","2019-06-06","","AZ1","2017-01-09","","6158CBDCLP","","TUCSON","BASHAS MARKET","AZ","48000002457"
"334105","","2019-06-06","","AZ1","2017-01-09","","6158CBDCLP","","TUCSON","BASHAS MARKET","AZ","48000002457"
"334106","","2019-06-06","","AZ1","2017-01-09","","6158CBDCLP","","TUCSON","BASHAS MARKET","AZ","48000002457"
"334107","","2019-06-06","","AZ1","2017-01-09","","6158CBDCLP","","TUCSON","BASHAS MARKET","AZ","48000002457"
"334108","","2019-05-12","","IN1","2017-01-06","","6133CB3CLP","","NEWBURGH","SCHNUCK MARKET","IN","48000002457"
"334109","","2019-05-12","","IN1","2017-01-06","","6133CB3CLP","","NEWBURGH","SCHNUCK MARKET","IN","48000002457"
"334110","","2019-05-12","","IN1","2017-01-06","","6133CB3CLP","","NEWBURGH","SCHNUCK MARKET","IN","48000002457"
"334111","","2019-05-12","","IN1","2017-01-06","","6133CB3CLP","","NEWBURGH","SCHNUCK MARKET","IN","48000002457"
"334116","","2019-06-08","","GA1","2017-01-09","","6Y84ASCAEB","","LOCUST GROVE","INGLES SUPERMARKET","GA","48000002457"
"334117","","2019-06-08","","GA1","2017-01-09","","6Y84ASCAEB","","LOCUST GROVE","INGLES SUPERMARKET","GA","48000002457"
"334118","","2019-06-08","","GA1","2017-01-09","","6Y84ASCAEB","","LOCUST GROVE","INGLES SUPERMARKET","GA","48000002457"
"334119","","2019-06-08","","GA1","2017-01-09","","6Y84ASCAEB","","LOCUST GROVE","INGLES SUPERMARKET","GA","48000002457"
"334120","","2019-07-12","","NJ1","2017-01-09","","6MC8BYCAEB","","NORTH BRUNSWICK","SAKER SHOPRITE","NJ","48000002457"
"334121","","2019-07-12","","NJ1","2017-01-09","","6MC7BYCAEB","","NORTH BRUNSWICK","SAKER SHOPRITE","NJ","48000002457"
"334122","","2019-07-12","","NJ1","2017-01-09","","6MC7BYCAEB","","NORTH BRUNSWICK","SAKER SHOPRITE","NJ","48000002457"
"334123","","2019-07-12","","NJ1","2017-01-09","","6MC7BYCAEB","","NORTH BRUNSWICK","SAKER SHOPRITE","NJ","48000002457"
"334128","","2019-08-02","","CA1","2017-01-08","","6215SMEDSAWJ5","","PALMDALE","WALMART SUPERCENTER","CA","8014500"
"334129","","2019-08-02","","CA1","2017-01-08","","6215SMEDSAWJ5","","PALMDALE","WALMART SUPERCENTER","CA","8014500"
"334130","","2020-03-24","","PA1","2017-01-09","","6084GEDKJWH3","","PITTSBURGH","SHOP N SAVE","PA","8067308"
"334131","","2020-03-24","","PA1","2017-01-09","","6084GEDKJWH3","","PITTSBURGH","SHOP N SAVE","PA","8067308"
"334132","","2020-03-24","","PA1","2017-01-09","","6084GEDKJWH3","","PITTSBURGH","SHOP N SAVE","PA","8067308"
"334133","","2020-03-24","","PA1","2017-01-09","","6084GEDKJWH3","","PITTSBURGH","SHOP N SAVE","PA","8067308"
"334138","","2020-08-09","","AZ1","2017-01-09","","6222SMBBCJWH6","","TUCSON","BASHAS MARKET","AZ","8067308"
"334139","","2020-08-09","","AZ1","2017-01-09","","6222SMBBCJWH6","","TUCSON","BASHAS MARKET","AZ","8067308"
"334140","","2020-08-09","","AZ1","2017-01-09","","6222SMBBCJWH6","","TUCSON","BASHAS MARKET","AZ","8067308"
"334141","","2020-08-09","","AZ1","2017-01-09","","6222SMBBCJWH6","","TUCSON","BASHAS MARKET","AZ","8067308"
"334142","","2019-06-20","","IN1","2017-01-06","","6172SMEBKJWJ6","","NEWBURGH","SCHNUCK MARKET","IN","8033408"
"334143","","2019-06-20","","IN1","2017-01-06","","6172SMEBKJWJ6","","NEWBURGH","SCHNUCK MARKET","IN","8033408"
"334148","","2020-01-11","","NC1","2017-01-10","","6011SMAJCJWH6","","ROANOKE RAPIDS","WALMART SUPERCENTER","NC","8067308"
"334149","","2020-01-11","","NC1","2017-01-10","","6011SMAJCJWH6","","ROANOKE RAPIDS","WALMART SUPERCENTER","NC","8067308"
"334150","","2020-01-11","","NC1","2017-01-10","","6011SMAJCJWH6","","ROANOKE RAPIDS","WALMART SUPERCENTER","NC","8067308"
"334151","","2020-01-11","","NC1","2017-01-10","","6011SMAJCJWH6","","ROANOKE RAPIDS","WALMART SUPERCENTER","NC","8067308"
"334152","","2020-07-20","","NE1","2017-01-12","","6202SMBHCJWH6","","HASTINGS","WALMART SUPERCENTER","NE","8067308"
"334153","","2020-07-20","","NE1","2017-01-12","","6202SMBHCJWH6","","HASTINGS","WALMART SUPERCENTER","NE","8067308"
"334154","","2020-07-20","","NE1","2017-01-12","","6202SMBHCJWH6","","HASTINGS","WALMART SUPERCENTER","NE","8067308"
"334155","","2020-07-20","","NE1","2017-01-12","","6202SMBHCJWH6","","HASTINGS","WALMART SUPERCENTER","NE","8067308"
"334160","","2020-03-21","","GA1","2017-01-09","","6081SMAJCJWH6","","LOCUST GROVE","INGLES SUPERMARKET","GA","806730"
"334161","","2020-03-21","","GA1","2017-01-09","","6081SMAJCJWH6","","LOCUST GROVE","INGLES SUPERMARKET","GA","806730"
"334162","","2020-01-27","","GA1","2017-01-09","","6118SMCGCJWH6","","LOCUST GROVE","INGLES SUPERMARKET","GA","806730"
"334163","","2020-03-21","","GA1","2017-01-09","","6081SMAJCJWH6","","LOCUST GROVE","INGLES SUPERMARKET","GA","806730"
"334164","","2020-05-10","","NJ1","2017-01-09","","6131SMBCCJWH6","","NORTH BRUNSWICK","SAKER SHOPRITE","NJ","8067308"
"334165","","2020-05-10","","NJ1","2017-01-09","","6131SMBCCJWH6","","NORTH BRUNSWICK","SAKER SHOPRITE","NJ","8067308"
"334166","","2020-05-10","","NJ1","2017-01-09","","6131SMBCCJWH6","","NORTH BRUNSWICK","SAKER SHOPRITE","NJ","8067308"
"334167","","2020-05-10","","NJ1","2017-01-09","","6131SMBCCJWH6","","NORTH BRUNSWICK","SAKER SHOPRITE","NJ","8067308"
"334173","","2020-07-27","","TX1","2017-01-08","","6209SMCJWM6","","HOUSTON","HEB","TX","8067308"
"334174","","2020-07-27","","TX1","2017-01-08","","6209SMCJWM6","","HOUSTON","HEB","TX","8067308"
"334175","","2020-07-27","","TX1","2017-01-08","","6209SMCJWM6","","HOUSTON","HEB","TX","8067308"
"334176","","2020-07-27","","TX1","2017-01-08","","6209SMCJWM6","","HOUSTON","HEB","TX","8067308"
"334177","","2019-06-09","","IA","2017-01-07","","6161SMEIKJWJ6","","ESTHERVILLE","FAREWAY STORE","IA","8033408"
"334178","","2019-06-16","","IA","2017-01-07","","6168SMEAKJWJ6","","ESTHERVILLE","FAREWAY STORE","IA","8033408"
"334183","","2020-07-21","","KY1","2017-01-09","","6203SMDHCJWH6","","HARRODSBURG","WALMART SUPERCENTER","KY","8067308"
"334184","","2020-09-29","","KY1","2017-01-09","","6089SMB1CJWH6","","HARRODSBURG","WALMART SUPERCENTER","KY","8067308"
"334185","","2020-07-21","","KY1","2017-01-09","","6203SMDICJWH6","","HARRODSBURG","WALMART SUPERCENTER","KY","8067308"
"334186","","2020-07-21","","KY1","2017-01-09","","6203SMDHCJWH6","","HARRODSBURG","WALMART SUPERCENTER","KY","8067308"
"334187","","2019-12-04","","CA2","2016-12-31","","5338SMDJCJWH6","","BONITA","VONS MARKET","CA","8067308"
"334188","","2019-12-04","","CA2","2016-12-31","","5338SMDJCJWH6","","BONITA","VONS MARKET","CA","8067308"
"334189","","2019-12-04","","CA2","2016-12-31","","5338SMDKCJWH6","","BONITA","VONS MARKET","CA","8067308"
"334190","","2019-12-04","","CA2","2016-12-31","","5338SMDJCJWH6","","BONITA","VONS MARKET","CA","8067308"
"323507","","","","NJ1","2017-08-15","","2227","","ELIZABETH","Producer C","NJ",""
"323514","","","","NE1","2017-08-09","","1679716","","WAKEFIELD","Producer D","NE",""
"323521","","","","NE1","2017-08-09","","1682006","","WAKEFIELD","Producer D","NE",""
"323528","","","","NJ1","2017-08-15","","2147","","ELIZABETH","Producer C","NJ",""
"323535","","","","NJ1","2017-08-15","","2257","","ELIZABETH","Producer C","NJ",""
"323542","","","","NE1","2017-08-09","","1682025","","WAKEFIELD","Producer D","NE",""
"323549","","","","IA","2017-08-13","","201V7","","OSKALOOSA","Producer A","IA",""
"323556","","","","IA","2017-08-13","","205V7","","OSKALOOSA","Producer A","IA",""
"323563","","","","IA","2017-08-30","","19171","","NEW HAMPTON","Producer F","IA",""
"323570","","","","OH1","2017-10-29","","","","ZANESVILLE","Producer B","OH",""
"323577","","","","IA","2017-08-30","","19772","","NEW HAMPTON","Producer F","IA",""
"323584","","","","IA","2017-08-30","","19271","","NEW HAMPTON","Producer F","IA",""
"323591","","","","OH1","2017-10-29","","","","ZANESVILLE","Producer B","OH",""
"323598","","","","OH1","2017-10-29","","","","ZANESVILLE","Producer B","OH",""
"323606","","2017-11-08","","MN","2017-08-09","","7214G","","GAYLORD","Producer D","MN","74175934460"
"323611","","2017-11-05","","MN","2017-08-09","","7211G","","GAYLORD","Producer D","MN","706624971220"
"323617","","2017-11-01","","MN","2017-08-09","","7207G","","GAYLORD","Producer D","MN","706624971220"
"323623","","","","NJ1","2017-08-15","","2257","","ELIZABETH","Producer C","NJ",""
"323628","","","","MO1","2017-08-09","","215-7C","","NEOSHO","Producer E","MO",""
"323635","","","","NJ1","2017-08-15","","2207","","ELIZABETH","Producer C","NJ",""
"323642","","","","NJ1","2017-08-15","","2277","","ELIZABETH","Producer C","NJ",""
"323647","","","","IA","2017-08-13","","208V7","","OSKALOOSA","Producer A","IA",""
"323652","","","","IA","2017-08-13","","201V7","","OSKALOOSA","Producer A","IA",""
"323658","","","","IA","2017-08-13","","215V7","","OSKALOOSA","Producer A","IA",""
"323664","","","","IA","2017-08-30","","18171","","NEW HAMPTON","Producer F","IA",""
"323670","","","","IA","2017-08-30","","19471","","NEW HAMPTON","Producer F","IA",""
"323675","","","","OH1","2017-08-20","","","","ZANESVILLE","Producer B","OH",""
"323680","","","","IA","2017-08-30","","18771","","NEW HAMPTON","Producer F","IA",""
"323686","","","","OH1","2017-08-20","","","","ZANESVILLE","Producer B","OH",""
"323693","","","","OH1","2017-08-20","","","","ZANESVILLE","Producer B","OH",""
"323699","","","","NJ1","2017-08-15","","1827","","ELIZABETH","Producer C","NJ",""
"323706","","","","MO1","2017-08-02","","26416","","NEOSHO","Producer E","MO",""
"323712","","","","MO1","2017-08-02","","9816","","NEOSHO","Producer E","MO",""
"323719","","","","MO1","2017-08-02","","12816","","NEOSHO","Producer E","MO",""
"323725","","","","NJ1","2017-08-15","","2177","","ELIZABETH","Producer C","NJ",""
"323731","","","","NJ1","2017-08-20","","1047","","ELIZABETH","Producer C","NJ",""
"323737","","","","NE1","2017-08-14","","6328W-9","","WAKEFIELD","Producer D","NE",""
